timestamp,cpu_usage,memory_usage,gpu_usage,gpu_temp
1759849242.1318066,17.4,29.2,40.0,56.0
1759849242.2323077,25.5,29.2,40.0,56.0
1759849242.3328643,17.3,29.2,40.0,56.0
1759849242.4334474,25.4,29.2,40.0,56.0
1759849242.5341034,18.0,29.2,40.0,56.0
1759849242.634779,15.5,29.2,40.0,56.0
1759849242.7355509,26.8,29.2,40.0,56.0
1759849242.8359253,12.1,29.2,40.0,56.0
1759849242.9365354,17.1,29.2,40.0,56.0
1759849243.037293,18.5,29.2,41.0,56.0
1759849243.1376026,15.8,29.2,41.0,56.0
1759849243.2380865,24.3,29.2,41.0,56.0
1759849243.3387384,18.0,29.2,41.0,56.0
1759849243.4391646,20.0,29.2,41.0,56.0
1759849243.5397136,21.1,29.2,41.0,56.0
1759849243.6404877,18.7,29.2,41.0,56.0
1759849243.7408228,21.4,29.2,41.0,56.0
1759849243.8414984,20.8,29.2,41.0,56.0
1759849243.942149,24.0,29.2,41.0,56.0
1759849244.0426502,21.4,29.2,40.0,56.0
1759849244.1430662,16.7,29.2,40.0,56.0
1759849244.2439253,25.6,29.2,40.0,56.0
1759849244.3445807,13.3,29.2,40.0,56.0
1759849244.4449582,19.0,29.2,40.0,56.0
1759849244.5456686,19.0,29.2,40.0,56.0
1759849244.6461673,15.3,29.2,40.0,56.0
1759849244.74677,22.9,29.2,40.0,56.0
1759849244.8472888,20.0,29.2,40.0,56.0
1759849244.9474962,18.3,29.2,40.0,56.0
1759849245.047869,15.3,29.2,40.0,56.0
1759849245.1485636,19.0,29.2,40.0,56.0
1759849245.249104,18.0,29.2,40.0,56.0
1759849245.3495364,19.4,29.2,40.0,56.0
1759849245.4501061,22.4,29.2,40.0,56.0
1759849245.5506516,17.3,29.2,40.0,56.0
1759849245.651221,18.4,29.2,40.0,56.0
1759849245.7516148,18.0,29.2,40.0,56.0
1759849245.8519504,19.3,29.2,40.0,56.0
1759849245.9524589,22.6,29.2,40.0,56.0
1759849246.0527565,13.1,29.2,40.0,56.0
1759849246.1533153,18.8,29.2,40.0,56.0
1759849246.2538168,18.9,29.2,40.0,56.0
1759849246.354272,17.9,29.2,40.0,56.0
1759849246.454714,27.1,29.2,40.0,56.0
1759849246.5552514,21.4,29.2,40.0,56.0
1759849246.6557574,16.2,29.2,40.0,56.0
1759849246.7562206,23.4,29.2,40.0,56.0
1759849246.8568852,20.2,29.2,40.0,56.0
1759849246.957337,22.2,29.2,40.0,56.0
1759849247.0575979,19.1,29.2,41.0,56.0
1759849247.1581733,22.8,29.2,41.0,56.0
1759849247.2587407,20.7,29.2,41.0,56.0
1759849247.3591783,13.4,29.2,41.0,56.0
1759849247.4597092,22.7,29.2,41.0,56.0
1759849247.5602734,13.5,29.2,41.0,56.0
1759849247.6610172,16.2,29.2,41.0,56.0
1759849247.7617931,27.4,29.2,41.0,56.0
1759849247.8625197,20.8,29.2,41.0,56.0
1759849247.9631653,19.0,29.2,41.0,56.0
1759849248.0639422,18.4,29.2,41.0,56.0
1759849248.1642885,25.2,29.2,41.0,56.0
1759849248.2647045,23.0,29.2,41.0,56.0
1759849248.365094,17.6,29.2,41.0,56.0
1759849248.465551,18.3,29.2,41.0,56.0
1759849248.565988,22.5,29.2,41.0,56.0
1759849248.6663342,20.0,29.2,41.0,56.0
1759849248.7666726,23.1,29.2,41.0,56.0
1759849248.8673458,18.4,29.2,41.0,56.0
1759849248.967857,19.0,29.2,41.0,56.0
1759849249.0681396,21.3,29.2,40.0,57.0
1759849249.1685123,19.2,29.2,40.0,57.0
1759849249.269214,20.2,29.2,40.0,57.0
1759849249.3697278,20.9,29.2,40.0,57.0
1759849249.4701967,21.5,29.2,40.0,57.0
1759849249.5707026,20.7,29.2,40.0,57.0
1759849249.671311,18.3,29.2,40.0,57.0
1759849249.7719944,23.2,29.2,40.0,57.0
1759849249.872673,19.0,29.2,40.0,57.0
1759849249.973337,22.2,29.2,40.0,57.0
1759849250.0738547,13.6,29.2,41.0,57.0
1759849250.1745389,24.8,29.2,41.0,57.0
1759849250.2749527,32.4,29.2,41.0,57.0
1759849250.3757067,23.8,29.2,41.0,57.0
1759849250.4761536,22.5,29.2,41.0,57.0
1759849250.5769274,17.3,29.2,41.0,57.0
1759849250.6778011,22.5,29.2,41.0,57.0
1759849250.7785223,17.3,29.2,41.0,57.0
1759849250.8793,19.0,29.2,41.0,57.0
1759849250.97973,21.7,29.2,41.0,57.0
1759849251.0806468,18.2,29.2,39.0,57.0
1759849251.1813128,25.4,29.2,39.0,57.0
1759849251.2821124,17.3,29.2,39.0,57.0
1759849251.3831925,31.0,29.2,39.0,57.0
1759849251.4839494,24.5,29.2,39.0,57.0
1759849251.584408,19.4,29.2,39.0,57.0
1759849251.68517,16.8,29.2,39.0,57.0
1759849251.7858262,18.6,29.2,39.0,57.0
1759849251.886336,21.8,29.2,39.0,57.0
1759849251.9868746,21.7,29.2,39.0,57.0
1759849252.087456,17.8,29.2,40.0,57.0
1759849252.1879551,15.9,29.2,40.0,57.0
1759849252.2886558,22.2,29.2,40.0,57.0
1759849252.3893833,18.3,29.2,40.0,57.0
1759849252.489822,21.2,29.2,40.0,57.0
1759849252.5906115,23.2,29.2,40.0,57.0
1759849252.6910295,25.2,29.2,40.0,57.0
1759849252.7917914,17.9,29.2,40.0,57.0
1759849252.8921947,16.2,29.2,40.0,57.0
1759849252.9929705,24.6,29.2,40.0,57.0
1759849253.0935187,14.4,29.2,40.0,57.0
1759849253.1941135,26.1,29.2,40.0,57.0
1759849253.2948604,19.4,29.2,40.0,57.0
1759849253.3953052,14.9,29.2,40.0,57.0
1759849253.4955854,24.3,29.2,40.0,57.0
1759849253.5960271,15.0,29.2,40.0,57.0
1759849253.6967132,19.5,29.2,40.0,57.0
1759849253.7972941,18.0,29.2,40.0,57.0
1759849253.8978634,20.0,29.2,40.0,57.0
1759849253.9981608,16.3,29.2,40.0,57.0
1759849254.0986605,16.3,29.2,40.0,57.0
1759849254.198925,18.3,29.2,40.0,57.0
1759849254.2992125,16.3,29.2,40.0,57.0
1759849254.3998184,14.0,29.2,40.0,57.0
1759849254.5004594,23.8,29.2,40.0,57.0
1759849254.6008666,16.8,29.2,40.0,57.0
1759849254.701613,23.4,29.2,40.0,57.0
1759849254.8023815,20.0,29.2,40.0,57.0
1759849254.9030578,16.8,29.2,40.0,57.0
1759849255.0036554,21.6,29.2,40.0,57.0
1759849255.1044033,23.2,29.2,40.0,57.0
1759849255.205065,21.0,29.2,40.0,57.0
1759849255.305666,19.4,29.2,40.0,57.0
1759849255.4062254,20.2,29.2,40.0,57.0
1759849255.5064902,21.1,29.2,40.0,57.0
1759849255.6070154,15.7,29.2,40.0,57.0
1759849255.7076921,17.1,29.2,40.0,57.0
1759849255.8083508,18.4,29.2,40.0,57.0
1759849255.9087262,20.6,29.2,40.0,57.0
1759849256.0091572,21.6,29.2,39.0,57.0
1759849256.1096742,14.7,29.2,39.0,57.0
1759849256.210454,23.3,29.2,39.0,57.0
1759849256.3110948,16.2,29.2,39.0,57.0
1759849256.4120822,20.5,29.2,39.0,57.0
1759849256.512885,18.3,29.2,39.0,57.0
1759849256.6133444,17.3,29.2,39.0,57.0
1759849256.7138813,27.2,29.2,39.0,57.0
1759849256.814265,20.8,29.2,39.0,57.0
1759849256.9149823,24.6,29.2,39.0,57.0
1759849257.0157263,22.0,29.2,41.0,57.0
1759849257.1164572,20.2,29.2,41.0,57.0
1759849257.216733,17.1,29.2,41.0,57.0
1759849257.3169832,17.0,29.2,41.0,57.0
1759849257.4174879,22.1,29.2,41.0,57.0
1759849257.5180433,19.0,29.2,41.0,57.0
1759849257.6186688,19.1,29.2,41.0,57.0
1759849257.719083,22.9,29.2,41.0,57.0
1759849257.8194213,20.7,29.2,41.0,57.0
1759849257.9199295,15.7,29.2,41.0,57.0
1759849258.0204306,20.6,29.2,41.0,57.0
1759849258.120924,19.5,29.2,41.0,57.0
1759849258.2212572,26.0,29.2,41.0,57.0
1759849258.3215575,18.9,29.2,41.0,57.0
1759849258.4219854,18.1,29.2,41.0,57.0
1759849258.5223644,22.2,29.2,41.0,57.0
1759849258.622714,14.0,29.2,41.0,57.0
1759849258.72335,21.9,29.2,41.0,57.0
1759849258.824078,20.5,29.2,41.0,57.0
1759849258.9243846,17.5,29.2,41.0,57.0
1759849259.0249286,21.4,29.2,40.0,58.0
1759849259.1254559,18.9,29.2,40.0,58.0
1759849259.2259808,22.2,29.2,40.0,58.0
1759849259.3264363,15.5,29.2,40.0,58.0
1759849259.4269423,22.0,29.2,40.0,58.0
1759849259.527622,20.5,29.2,40.0,58.0
1759849259.6285582,21.6,29.2,40.0,58.0
1759849259.729244,20.0,29.2,40.0,58.0
1759849259.8297484,20.0,29.2,40.0,58.0
1759849259.9300995,20.4,29.2,40.0,58.0
1759849260.0304446,20.8,29.2,41.0,58.0
1759849260.130778,21.6,29.2,41.0,58.0
1759849260.2311313,19.8,29.2,41.0,58.0
1759849260.3315024,19.0,29.2,41.0,58.0
1759849260.4319978,20.7,29.2,41.0,58.0
1759849260.532511,19.4,29.2,41.0,58.0
1759849260.6332455,18.0,29.2,41.0,58.0
1759849260.7338586,21.0,29.2,41.0,58.0
1759849260.8341887,19.8,29.2,41.0,58.0
1759849260.9344895,21.2,29.2,41.0,58.0
1759849261.0347927,17.0,29.2,41.0,58.0
1759849261.13531,19.1,29.2,41.0,58.0
1759849261.235641,20.4,29.2,41.0,58.0
