timestamp,cpu_usage,memory_usage,gpu_usage,gpu_temp
1759849364.535108,22.8,29.8,40.0,50.0
1759849364.6357043,12.4,29.8,40.0,50.0
1759849364.7362196,16.3,29.8,40.0,50.0
1759849364.836668,19.4,29.8,40.0,50.0
1759849364.9372084,16.7,29.8,40.0,50.0
1759849365.0377097,18.7,29.8,37.0,50.0
1759849365.1379623,16.7,29.8,37.0,50.0
1759849365.2385244,26.5,29.8,37.0,50.0
1759849365.3391166,16.5,29.8,37.0,50.0
1759849365.439758,16.2,29.8,37.0,50.0
1759849365.5402246,18.9,29.8,37.0,50.0
1759849365.6407678,15.2,29.8,37.0,50.0
1759849365.7412148,16.7,29.8,37.0,50.0
1759849365.841701,19.4,29.8,37.0,50.0
1759849365.9422288,20.0,29.8,37.0,50.0
1759849366.0426984,20.2,29.8,39.0,50.0
1759849366.143183,20.0,29.8,39.0,50.0
1759849366.2437727,16.8,29.8,39.0,50.0
1759849366.344203,14.1,29.8,39.0,50.0
1759849366.4447122,18.3,29.8,39.0,50.0
1759849366.5451632,19.2,29.8,39.0,49.0
1759849366.645632,14.1,29.8,39.0,49.0
1759849366.7461004,21.9,29.8,39.0,49.0
1759849366.8466165,18.8,29.8,39.0,49.0
1759849366.9470773,14.2,29.8,39.0,49.0
1759849367.0476325,17.2,29.8,39.0,49.0
1759849367.1481395,18.0,29.9,39.0,49.0
1759849367.2487285,21.4,29.8,39.0,49.0
1759849367.3493195,17.6,29.8,39.0,49.0
1759849367.449853,21.2,29.8,39.0,49.0
1759849367.550463,17.0,29.8,39.0,49.0
1759849367.6509995,21.7,29.8,39.0,49.0
1759849367.7514565,18.8,29.8,39.0,49.0
1759849367.8519368,19.5,29.8,39.0,49.0
1759849367.9524245,19.6,29.8,39.0,49.0
1759849368.052889,18.2,29.8,39.0,49.0
1759849368.1533935,16.8,29.9,39.0,49.0
1759849368.2540522,21.2,29.8,39.0,49.0
1759849368.3545892,15.2,29.8,39.0,49.0
1759849368.4551604,17.8,29.8,39.0,49.0
1759849368.5556307,19.5,29.8,39.0,49.0
1759849368.6561766,13.9,29.8,39.0,49.0
1759849368.756549,17.7,29.8,39.0,49.0
1759849368.8570442,20.0,29.8,39.0,49.0
1759849368.9576182,17.0,29.8,39.0,49.0
1759849369.0580823,20.5,29.8,40.0,49.0
1759849369.1588638,18.4,29.8,40.0,49.0
1759849369.2594345,21.7,29.8,40.0,49.0
1759849369.3599372,17.3,29.8,40.0,49.0
1759849369.4609554,14.7,29.8,40.0,49.0
1759849369.5615294,19.0,29.8,40.0,49.0
1759849369.662261,17.9,29.8,40.0,49.0
1759849369.7627602,16.0,29.8,40.0,49.0
1759849369.8632915,17.2,29.8,40.0,49.0
1759849369.963764,17.9,29.8,40.0,49.0
1759849370.0642357,17.2,29.8,40.0,49.0
1759849370.1654758,20.0,29.8,40.0,49.0
1759849370.2660625,18.2,29.8,40.0,49.0
1759849370.3666065,14.8,29.8,40.0,49.0
1759849370.467099,18.2,29.8,40.0,49.0
1759849370.567609,23.0,29.8,40.0,50.0
1759849370.6683211,15.6,29.8,40.0,50.0
1759849370.7687874,26.2,29.8,40.0,50.0
1759849370.8695607,23.1,29.8,40.0,50.0
1759849370.9703283,15.2,29.8,40.0,50.0
1759849371.0707753,20.2,29.8,37.0,50.0
1759849371.1712997,19.4,29.8,37.0,50.0
1759849371.2718337,22.3,29.8,37.0,50.0
1759849371.372355,22.6,29.8,37.0,50.0
1759849371.4729776,20.8,29.8,37.0,50.0
1759849371.573539,18.3,29.8,37.0,51.0
1759849371.6741297,24.0,29.8,37.0,51.0
1759849371.7746806,20.5,29.8,37.0,51.0
1759849371.8754182,36.2,29.8,37.0,51.0
1759849371.97621,38.6,29.8,37.0,51.0
1759849372.0769565,23.0,29.8,30.0,51.0
1759849372.1783357,21.2,29.8,30.0,51.0
1759849372.278953,19.2,29.8,30.0,51.0
1759849372.3795223,21.0,29.8,30.0,51.0
1759849372.4798281,23.1,29.8,30.0,51.0
1759849372.580415,20.8,29.8,30.0,51.0
1759849372.6809976,17.4,29.8,30.0,51.0
1759849372.7815075,17.0,29.8,30.0,51.0
1759849372.8819973,16.1,29.8,30.0,51.0
1759849372.9825747,16.5,29.8,30.0,51.0
1759849373.0831122,15.2,29.9,39.0,50.0
1759849373.1835444,23.7,29.9,39.0,50.0
1759849373.284166,24.0,29.8,39.0,50.0
1759849373.384655,17.3,29.8,39.0,50.0
1759849373.4851708,21.7,29.8,39.0,50.0
1759849373.5857468,25.2,29.8,39.0,50.0
1759849373.6860979,16.8,29.8,39.0,50.0
1759849373.786554,17.2,29.8,39.0,50.0
1759849373.887132,20.7,29.8,39.0,50.0
1759849373.9877043,13.3,29.8,39.0,50.0
1759849374.088198,22.1,29.9,39.0,50.0
1759849374.1887069,19.2,29.8,39.0,50.0
1759849374.2893095,20.2,29.8,39.0,50.0
1759849374.3899777,10.7,29.8,39.0,50.0
1759849374.4905572,17.6,29.8,39.0,50.0
1759849374.5911438,15.0,29.8,39.0,50.0
1759849374.6916928,17.2,29.8,39.0,50.0
1759849374.792272,14.5,29.8,39.0,50.0
1759849374.8928108,14.6,29.8,39.0,50.0
1759849374.9933133,18.8,29.8,39.0,50.0
1759849375.0940485,21.9,29.9,40.0,50.0
1759849375.1946309,15.2,29.8,40.0,50.0
1759849375.2953267,17.3,29.8,40.0,50.0
1759849375.3958535,17.2,29.8,40.0,50.0
1759849375.496377,17.4,29.8,40.0,50.0
1759849375.596998,16.2,29.8,40.0,50.0
1759849375.697477,19.5,29.8,40.0,50.0
1759849375.7977626,15.2,29.8,40.0,50.0
1759849375.8982115,15.1,29.8,40.0,50.0
1759849375.9987028,17.4,29.8,40.0,50.0
1759849376.099185,15.2,29.8,40.0,50.0
1759849376.1996858,21.6,29.8,40.0,50.0
1759849376.3002746,20.0,29.8,40.0,50.0
1759849376.4008477,21.9,29.8,40.0,50.0
1759849376.501589,15.5,29.8,40.0,50.0
1759849376.6021247,19.8,29.8,40.0,50.0
1759849376.7026877,17.5,29.8,40.0,50.0
1759849376.8032315,12.1,29.8,40.0,50.0
1759849376.903758,19.0,29.8,40.0,50.0
1759849377.0044115,23.3,29.8,40.0,50.0
1759849377.1049435,25.7,29.8,38.0,50.0
1759849377.2057035,30.8,29.8,38.0,50.0
1759849377.3063188,28.1,29.8,38.0,50.0
1759849377.4068809,16.3,29.8,38.0,50.0
1759849377.507409,16.7,29.8,38.0,50.0
1759849377.608015,21.4,29.8,38.0,50.0
1759849377.7085373,18.4,29.8,38.0,50.0
1759849377.809599,22.1,29.8,38.0,50.0
1759849377.9101627,16.7,29.8,38.0,50.0
1759849378.010891,18.8,29.8,38.0,50.0
1759849378.1113899,21.2,29.8,40.0,50.0
1759849378.2119339,19.3,29.8,40.0,50.0
1759849378.3124552,17.6,29.8,40.0,50.0
1759849378.4128425,19.4,29.8,40.0,50.0
1759849378.513421,13.5,29.8,40.0,50.0
1759849378.6139488,16.3,29.8,40.0,50.0
1759849378.7145002,18.4,29.8,40.0,50.0
1759849378.8149505,18.8,29.8,40.0,50.0
1759849378.915437,17.8,29.8,40.0,50.0
1759849379.0158858,19.3,29.8,40.0,50.0
1759849379.1163166,23.9,29.8,40.0,50.0
1759849379.2168002,24.5,29.8,40.0,50.0
1759849379.3174307,32.0,29.8,40.0,50.0
1759849379.4179401,13.9,29.8,40.0,50.0
1759849379.518427,12.2,29.8,40.0,50.0
1759849379.6189106,17.2,29.8,40.0,50.0
1759849379.7195241,19.0,29.8,40.0,50.0
1759849379.8202312,17.2,29.8,40.0,50.0
1759849379.9207413,18.0,29.8,40.0,50.0
1759849380.021307,19.8,29.8,40.0,50.0
1759849380.1218567,17.8,29.8,40.0,50.0
1759849380.222384,20.0,29.8,40.0,50.0
1759849380.3230348,21.4,29.7,40.0,50.0
1759849380.4235406,16.3,29.7,40.0,50.0
1759849380.523942,18.1,29.7,40.0,50.0
1759849380.6244648,16.3,29.7,40.0,50.0
1759849380.7249486,18.5,29.7,40.0,50.0
1759849380.825696,15.9,29.7,40.0,50.0
1759849380.9261901,23.0,29.8,40.0,50.0
1759849381.0268903,19.0,29.8,40.0,50.0
1759849381.1274269,17.2,29.8,40.0,50.0
1759849381.228022,20.0,29.8,40.0,50.0
1759849381.3285446,23.5,29.8,40.0,50.0
1759849381.4291823,14.7,29.8,40.0,50.0
1759849381.5296717,18.1,29.8,40.0,50.0
1759849381.630184,16.3,29.8,40.0,50.0
1759849381.7304325,18.3,29.8,40.0,50.0
1759849381.8309038,20.0,29.8,40.0,50.0
1759849381.931466,22.2,29.8,40.0,50.0
1759849382.032025,15.9,29.8,40.0,50.0
1759849382.1325643,21.6,29.8,40.0,50.0
1759849382.2331154,17.6,29.8,40.0,50.0
1759849382.3337326,24.0,29.7,40.0,50.0
1759849382.434325,20.0,29.7,40.0,50.0
1759849382.5349216,18.8,29.7,40.0,50.0
1759849382.6354723,23.9,29.7,40.0,50.0
1759849382.7362049,18.7,29.7,40.0,50.0
1759849382.836756,19.3,29.7,40.0,50.0
1759849382.9372017,16.3,29.7,40.0,50.0
1759849383.0377338,17.1,29.7,40.0,50.0
1759849383.1382093,15.7,29.8,40.0,50.0
1759849383.2386992,18.4,29.7,40.0,50.0
1759849383.3392026,24.1,29.7,40.0,50.0
1759849383.4395707,18.9,29.7,40.0,50.0
1759849383.5400586,20.4,29.7,40.0,50.0
1759849383.6405818,19.2,29.7,40.0,50.0
1759849383.7411003,20.2,29.7,40.0,50.0
1759849383.8415732,22.6,29.7,40.0,50.0
1759849383.942181,16.2,29.7,40.0,50.0
1759849384.0429056,19.3,29.8,40.0,51.0
1759849384.1433825,18.0,29.8,40.0,51.0
1759849384.2441206,16.7,29.8,40.0,51.0
1759849384.344773,16.3,29.8,40.0,51.0
1759849384.4452531,8.9,29.8,40.0,51.0
1759849384.545752,14.4,29.8,40.0,51.0
1759849384.6461973,21.4,29.8,40.0,51.0
1759849384.746762,14.3,29.8,40.0,51.0
1759849384.8472462,20.2,29.8,40.0,51.0
1759849384.9477556,19.7,29.8,40.0,51.0
1759849385.0482488,17.2,29.8,40.0,51.0
1759849385.1487231,24.5,29.8,40.0,51.0
1759849385.249297,22.5,29.8,40.0,51.0
1759849385.349566,18.3,29.8,40.0,51.0
1759849385.4500825,14.2,29.8,40.0,51.0
1759849385.5505705,16.3,29.8,40.0,51.0
1759849385.6512332,19.5,29.8,40.0,51.0
1759849385.75173,23.1,29.8,40.0,51.0
1759849385.8521855,22.4,29.8,40.0,51.0
1759849385.9526663,18.2,29.8,40.0,51.0
1759849386.0532045,16.5,29.8,40.0,51.0
1759849386.1537802,18.2,29.8,40.0,51.0
1759849386.2542994,21.0,29.8,40.0,51.0
1759849386.3548548,13.0,29.8,40.0,51.0
1759849386.455381,13.3,29.8,40.0,51.0
1759849386.555818,15.7,29.8,40.0,51.0
1759849386.65636,22.0,29.7,40.0,51.0
1759849386.7568562,21.1,29.7,40.0,51.0
1759849386.8573322,14.2,29.8,40.0,51.0
1759849386.9579017,23.8,29.8,40.0,51.0
1759849387.0583923,16.5,29.8,40.0,51.0
1759849387.15888,17.2,29.8,40.0,51.0
1759849387.2594595,16.7,29.7,40.0,51.0
1759849387.3600414,20.0,29.7,40.0,51.0
1759849387.4607553,20.2,29.7,40.0,51.0
1759849387.5612633,14.9,29.7,40.0,51.0
1759849387.66174,20.8,29.7,40.0,51.0
1759849387.7623568,17.5,29.7,40.0,51.0
1759849387.8628395,17.2,29.7,40.0,51.0
1759849387.9634106,22.0,29.7,40.0,51.0
1759849388.0639143,16.3,29.8,40.0,51.0
1759849388.1644156,17.9,29.8,40.0,51.0
1759849388.264894,21.0,29.7,40.0,51.0
1759849388.3653903,21.3,29.7,40.0,51.0
1759849388.4657784,19.3,29.7,40.0,51.0
1759849388.5662732,21.0,29.7,40.0,51.0
1759849388.6667945,16.4,29.7,40.0,51.0
1759849388.7672558,16.7,29.7,40.0,51.0
1759849388.8677351,20.0,29.8,40.0,51.0
1759849388.9682083,19.8,29.8,40.0,51.0
1759849389.0686204,14.2,29.8,40.0,51.0
1759849389.169178,20.0,29.8,40.0,51.0
1759849389.2698839,23.2,29.8,40.0,51.0
1759849389.3705134,26.1,29.8,40.0,51.0
1759849389.471137,20.0,29.8,40.0,51.0
1759849389.5717893,15.5,29.8,40.0,51.0
