timestamp,cpu_usage,memory_usage,gpu_usage,gpu_temp
1759849172.2229404,22.3,29.3,40.0,53.0
1759849172.3236604,16.4,29.3,40.0,53.0
1759849172.423924,21.1,29.3,40.0,53.0
1759849172.5242603,22.6,29.3,40.0,53.0
1759849172.6249032,21.1,29.3,40.0,53.0
1759849172.7254312,26.9,29.3,40.0,53.0
1759849172.8259082,16.2,29.3,40.0,53.0
1759849172.9264503,21.2,29.3,40.0,53.0
1759849173.027034,25.9,29.3,41.0,53.0
1759849173.1275067,14.3,29.3,41.0,53.0
1759849173.22801,20.7,29.3,41.0,53.0
1759849173.328472,15.3,29.3,41.0,53.0
1759849173.4290805,20.0,29.3,41.0,53.0
1759849173.529525,17.0,29.3,41.0,53.0
1759849173.6300194,17.2,29.3,41.0,53.0
1759849173.7305293,23.7,29.3,41.0,53.0
1759849173.8310478,18.2,29.3,41.0,53.0
1759849173.931513,21.9,29.3,41.0,53.0
1759849174.0320485,23.5,29.3,41.0,53.0
1759849174.1324592,17.4,29.3,41.0,53.0
1759849174.2330132,21.2,29.3,41.0,53.0
1759849174.3335187,19.0,29.3,41.0,53.0
1759849174.434038,17.5,29.3,41.0,53.0
1759849174.5344229,19.6,29.3,41.0,54.0
1759849174.6350143,18.8,29.3,41.0,54.0
1759849174.7355254,24.0,29.3,41.0,54.0
1759849174.8360415,18.9,29.3,41.0,54.0
1759849174.9366045,21.1,29.3,41.0,54.0
1759849175.037046,17.4,29.3,38.0,54.0
1759849175.137581,14.3,29.3,38.0,54.0
1759849175.238077,25.2,29.3,38.0,54.0
1759849175.339197,57.4,29.3,38.0,54.0
1759849175.440546,23.5,29.3,38.0,54.0
1759849175.5409184,24.1,29.3,38.0,54.0
1759849175.6416206,15.5,29.3,38.0,54.0
1759849175.7421026,21.1,29.3,38.0,54.0
1759849175.8425217,18.4,29.3,38.0,54.0
1759849175.9430258,23.8,29.3,38.0,54.0
1759849176.043697,21.4,29.3,39.0,54.0
1759849176.1442118,16.3,29.3,39.0,54.0
1759849176.2446525,23.7,29.3,39.0,54.0
1759849176.3451903,19.2,29.3,39.0,54.0
1759849176.445685,24.6,29.3,39.0,54.0
1759849176.5462565,26.0,29.3,39.0,54.0
1759849176.6466832,13.1,29.3,39.0,54.0
1759849176.7472448,19.0,29.3,39.0,54.0
1759849176.8476458,13.4,29.3,39.0,54.0
1759849176.9481988,22.6,29.3,39.0,54.0
1759849177.048668,19.0,29.3,41.0,54.0
1759849177.149263,17.9,29.3,41.0,54.0
1759849177.2498584,29.4,29.3,41.0,54.0
1759849177.3501925,16.7,29.3,41.0,54.0
1759849177.4507658,22.6,29.3,41.0,54.0
1759849177.551307,18.2,29.3,41.0,54.0
1759849177.651704,19.8,29.3,41.0,54.0
1759849177.7521567,21.0,29.3,41.0,54.0
1759849177.8527303,17.4,29.3,41.0,54.0
1759849177.9531977,18.4,29.3,41.0,54.0
1759849178.0536344,19.3,29.3,41.0,54.0
1759849178.1541367,12.1,29.3,41.0,54.0
1759849178.2547069,23.4,29.3,41.0,54.0
1759849178.3551977,18.9,29.3,41.0,54.0
1759849178.45577,20.2,29.3,41.0,54.0
1759849178.5563672,23.0,29.3,41.0,54.0
1759849178.656772,16.3,29.3,41.0,54.0
1759849178.757279,25.4,29.3,41.0,54.0
1759849178.8578134,13.5,29.3,41.0,54.0
1759849178.9581785,22.0,29.3,41.0,54.0
1759849179.0587523,17.2,29.3,41.0,54.0
1759849179.1591887,18.4,29.3,41.0,54.0
1759849179.2597325,24.6,29.3,41.0,54.0
1759849179.3604233,20.0,29.3,41.0,54.0
1759849179.4613311,25.4,29.3,41.0,54.0
1759849179.5618796,18.2,29.3,41.0,54.0
1759849179.662355,17.6,29.3,41.0,54.0
1759849179.7628765,24.8,29.3,41.0,54.0
1759849179.8633265,20.0,29.3,41.0,54.0
1759849179.9638863,23.9,29.3,41.0,54.0
1759849180.0643084,15.2,29.3,39.0,54.0
1759849180.164874,18.2,29.3,39.0,54.0
1759849180.2654684,20.0,29.3,39.0,54.0
1759849180.3659673,18.8,29.3,39.0,54.0
1759849180.4668403,28.3,29.3,39.0,54.0
1759849180.5673227,16.2,29.3,39.0,54.0
1759849180.667899,18.2,29.3,39.0,54.0
1759849180.7683768,20.4,29.3,39.0,54.0
1759849180.8688548,20.0,29.3,39.0,54.0
1759849180.9693573,24.5,29.3,39.0,54.0
1759849181.0698905,16.7,29.3,40.0,54.0
1759849181.1703715,13.3,29.3,40.0,54.0
1759849181.2706254,26.9,29.3,40.0,54.0
1759849181.370929,15.2,29.3,40.0,54.0
1759849181.4714842,25.5,29.3,40.0,54.0
1759849181.5719106,18.3,29.3,40.0,54.0
1759849181.6724143,15.1,29.3,40.0,54.0
1759849181.7728922,22.8,29.3,40.0,54.0
1759849181.8733244,15.2,29.3,40.0,54.0
1759849181.973842,32.4,29.3,40.0,54.0
1759849182.07439,22.3,29.3,38.0,54.0
1759849182.174847,17.3,29.3,38.0,54.0
1759849182.27534,26.9,29.3,38.0,54.0
1759849182.3758817,21.6,29.3,38.0,54.0
1759849182.4764495,20.9,29.3,38.0,54.0
1759849182.5770752,14.4,29.3,38.0,54.0
1759849182.677549,24.1,29.3,38.0,54.0
1759849182.778038,25.0,29.3,38.0,54.0
1759849182.8785386,19.2,29.3,38.0,54.0
1759849182.9790664,25.2,29.3,38.0,54.0
1759849183.079495,16.3,29.3,39.0,54.0
1759849183.1801407,19.0,29.3,39.0,54.0
1759849183.2805068,31.1,29.3,39.0,54.0
1759849183.3810387,16.5,29.3,39.0,54.0
1759849183.4815555,25.0,29.3,39.0,54.0
1759849183.5819929,15.3,29.3,39.0,55.0
1759849183.6825426,17.5,29.3,39.0,55.0
1759849183.7830606,26.0,29.3,39.0,55.0
1759849183.883484,18.3,29.3,39.0,55.0
1759849183.9840565,19.0,29.3,39.0,55.0
1759849184.08454,20.0,29.3,41.0,55.0
1759849184.1851246,14.6,29.3,41.0,55.0
1759849184.28556,18.4,29.3,41.0,55.0
1759849184.3861258,12.7,29.3,41.0,55.0
1759849184.4866297,20.4,29.3,41.0,55.0
1759849184.587121,16.7,29.3,41.0,55.0
1759849184.6876001,16.0,29.3,41.0,55.0
1759849184.7881587,20.9,29.3,41.0,55.0
1759849184.8885858,19.4,29.3,41.0,55.0
1759849184.9891286,17.6,29.3,41.0,55.0
1759849185.0895853,17.4,29.3,38.0,55.0
1759849185.1899831,14.9,29.3,38.0,55.0
1759849185.2904904,28.4,29.3,38.0,55.0
1759849185.3910277,22.6,29.3,38.0,55.0
1759849185.4916315,24.2,29.3,38.0,55.0
1759849185.592104,22.5,29.3,38.0,55.0
1759849185.6926007,19.2,29.3,38.0,55.0
1759849185.793137,25.2,29.3,38.0,55.0
1759849185.893738,21.8,29.3,38.0,55.0
1759849185.9942377,28.0,29.3,38.0,55.0
1759849186.0946984,16.3,29.3,40.0,55.0
1759849186.1952114,25.0,29.3,40.0,55.0
1759849186.2956676,19.6,29.3,40.0,55.0
1759849186.396253,20.0,29.3,40.0,55.0
1759849186.4966683,19.1,29.3,40.0,55.0
1759849186.5972261,19.2,29.3,40.0,55.0
1759849186.6977155,25.0,29.3,40.0,55.0
1759849186.7982256,22.8,29.3,40.0,55.0
1759849186.8986673,20.2,29.3,40.0,55.0
1759849186.999242,20.8,29.3,41.0,55.0
1759849187.099663,18.3,29.3,41.0,55.0
1759849187.2002363,24.3,29.3,41.0,55.0
1759849187.3007,13.3,29.3,41.0,55.0
1759849187.40121,18.3,29.3,41.0,55.0
1759849187.5017173,21.0,29.3,41.0,55.0
1759849187.6023588,31.6,29.3,41.0,55.0
1759849187.7028425,38.2,29.3,41.0,55.0
1759849187.8032577,18.5,29.3,41.0,55.0
1759849187.9038315,18.6,29.3,41.0,55.0
1759849188.0041625,21.9,29.3,41.0,55.0
1759849188.104689,16.8,29.3,41.0,55.0
1759849188.205184,22.3,29.3,41.0,55.0
1759849188.3056712,17.3,29.3,41.0,55.0
1759849188.406241,16.8,29.3,41.0,55.0
1759849188.5067654,25.7,29.3,41.0,55.0
1759849188.607257,20.4,29.3,41.0,55.0
1759849188.7078063,23.3,29.3,41.0,55.0
1759849188.8083713,14.8,29.3,41.0,55.0
1759849188.9088588,16.3,29.3,41.0,55.0
1759849189.0098352,28.4,29.3,41.0,55.0
1759849189.1104538,16.2,29.3,41.0,55.0
1759849189.2108703,22.4,29.3,41.0,55.0
1759849189.3113384,12.4,29.3,41.0,55.0
1759849189.4119298,16.0,29.3,41.0,55.0
1759849189.5124629,29.7,29.3,41.0,55.0
1759849189.613037,22.8,29.3,41.0,55.0
1759849189.7133865,21.6,29.3,41.0,55.0
1759849189.8138824,16.3,29.3,41.0,55.0
1759849189.9144716,22.1,29.3,41.0,55.0
1759849190.014888,29.9,29.3,40.0,55.0
1759849190.115389,19.8,29.3,40.0,55.0
1759849190.2158482,29.0,29.3,40.0,55.0
1759849190.3164635,22.0,29.3,40.0,55.0
