timestamp,cpu_usage,memory_usage,gpu_usage,gpu_temp
1759848392.444069,25.9,28.6,43.0,53.0
1759848392.5445483,15.2,28.6,43.0,53.0
1759848392.645068,13.1,28.6,43.0,53.0
1759848392.7455525,18.4,28.6,43.0,53.0
1759848392.846103,19.2,28.6,42.0,53.0
1759848392.946634,22.5,28.6,42.0,53.0
1759848393.047158,24.8,28.6,42.0,53.0
1759848393.147589,18.0,28.6,42.0,53.0
1759848393.2480462,20.0,28.6,42.0,53.0
1759848393.3485415,24.5,28.6,42.0,53.0
1759848393.4491317,24.8,28.6,42.0,53.0
1759848393.5495474,22.6,28.6,42.0,53.0
1759848393.6500823,19.8,28.6,42.0,53.0
1759848393.7505553,20.4,28.6,42.0,53.0
1759848393.8510945,17.3,28.6,42.0,53.0
1759848393.951613,14.9,28.6,42.0,53.0
1759848394.0520904,28.7,28.6,42.0,53.0
1759848394.152701,20.9,28.5,42.0,53.0
1759848394.253151,26.4,28.5,42.0,53.0
1759848394.3536747,17.4,28.5,42.0,53.0
1759848394.4541247,16.5,28.5,42.0,53.0
1759848394.5546758,31.0,28.5,42.0,53.0
1759848394.655148,17.0,28.5,42.0,53.0
1759848394.7556515,25.6,28.5,42.0,53.0
1759848394.8559723,17.8,28.5,40.0,53.0
1759848394.9565973,17.0,28.5,40.0,53.0
1759848395.0571632,23.3,28.5,40.0,53.0
1759848395.1577098,17.2,28.5,40.0,53.0
1759848395.2582254,26.5,28.5,40.0,53.0
1759848395.358786,13.3,28.5,40.0,53.0
1759848395.4592323,15.7,28.5,40.0,53.0
1759848395.5597394,23.8,28.5,40.0,53.0
1759848395.6603096,15.8,28.5,40.0,53.0
1759848395.7608106,22.9,28.5,40.0,53.0
1759848395.8612196,16.3,28.5,42.0,53.0
1759848395.9617238,17.0,28.5,42.0,53.0
1759848396.062338,22.5,28.5,42.0,53.0
1759848396.1628933,17.4,28.5,42.0,53.0
1759848396.2632427,23.8,28.5,42.0,53.0
1759848396.3637993,20.8,28.5,42.0,53.0
1759848396.4642136,16.4,28.5,42.0,53.0
1759848396.5647717,27.1,28.5,42.0,53.0
1759848396.6652873,15.0,28.5,42.0,53.0
1759848396.765753,19.6,28.5,42.0,53.0
1759848396.8662057,21.3,28.5,41.0,53.0
1759848396.9668148,19.0,28.5,41.0,53.0
1759848397.0672822,27.6,28.5,41.0,53.0
1759848397.1677766,17.3,28.5,41.0,53.0
1759848397.2683132,21.9,28.5,41.0,53.0
1759848397.3688185,20.7,28.5,41.0,53.0
1759848397.4693284,22.9,28.5,41.0,53.0
1759848397.5698457,25.0,28.5,41.0,53.0
1759848397.670312,18.4,28.5,41.0,53.0
1759848397.7707443,23.6,28.5,41.0,53.0
1759848397.8712964,15.7,28.5,43.0,53.0
1759848397.9718769,15.5,28.5,43.0,53.0
1759848398.0722816,20.7,28.5,43.0,53.0
1759848398.1727479,19.3,28.5,43.0,53.0
1759848398.2733107,26.9,28.5,43.0,53.0
1759848398.3737993,17.8,28.5,43.0,54.0
1759848398.474359,29.6,28.5,43.0,54.0
1759848398.574916,17.0,28.5,43.0,54.0
1759848398.6754563,19.0,28.5,43.0,54.0
1759848398.7760525,23.3,28.5,43.0,54.0
1759848398.8764758,16.3,28.5,42.0,54.0
1759848398.9769876,23.7,28.5,42.0,54.0
1759848399.0774152,13.1,28.5,42.0,54.0
1759848399.1779776,18.7,28.5,42.0,54.0
1759848399.2784264,24.8,28.5,42.0,54.0
1759848399.3789184,16.2,28.5,42.0,54.0
1759848399.4794185,23.5,28.5,42.0,54.0
